11/13/2024                                                                                                                                                                                                                          Dynamic List Display                                                                                                                                                                                                                                 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Extend Shelf life,Number Extend,Revision,Shipment Date,Shipment,Ship No.,X-Out,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,      QI.Qty.,   Unres.Qty., Reserve Qty.,Available Qty.,    Block Qty.,         Total,Remark,AUn,Conversion1,Manufacturer
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12257235,,0,B,09/23/2024,2433805/74,2309242433805/74,,A24000854,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12257254,,0,B,09/23/2024,2433805/75,2309242433805/75,,A24000855,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12257263,,0,B,09/23/2024,2433805/76,2309242433805/76,,A24000856,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"30,000.00",0,"30,000.00",0,"30,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12257267,,0,B,09/23/2024,2433805/77,2309242433805/77,,A24000857,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12257274,,0,B,09/23/2024,2433805/78,2309242433805/78,,A24000858,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12257276,,0,B,09/23/2024,2433805/79,2309242433805/79,,A24000859,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12257292,,0,B,09/23/2024,2433805/80,2309242433805/80,,A24000860,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257299,,0,B,09/23/2024,2433805/81,2309242433805/81,,A24000861,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257306,,0,B,09/23/2024,2433805/82,2309242433805/82,,A24000862,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257311,,0,B,09/23/2024,2433805/83,2309242433805/83,,A24000863,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257319,,0,B,09/23/2024,2433805/84,2309242433805/84,,A24000864,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257325,,0,B,09/23/2024,2433805/85,2309242433805/85,,A24000865,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0077-ONS,NA0077,ONS,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12257333,,0,B,09/23/2024,2433805/86,2309242433805/86,,A24000866,09/16/2024,09/15/2025,09/24/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,1
,NA0085-ADI,NA0085,ADI,00 CU CLIP 5x8 mm0.127 Thickness,CU CLIP 5X8 THK. 5 MILS,,120,DZ86,11697692,,0,B0,12/22/2023,JC18-231220-00/01,221223JC18-231220-00/01,,UT0085M1204020,12/13/2023,12/13/2024,12/23/2023,20055,"JMJ KOREA CO., LTD.",0,"45,800.00",0,"45,800.00",0,"45,800.00",ADP,KEA,1000 EA = 1 KEA,
,NA0086-ADI,NA0086,ADI,00 CU CLIP 7x5 mm0.127 Thickness,CU CLIP 7X5 THK. 5 MILS,,120,DZ86,11713059,,0,B0,1/5/2024,JC18-240103-02/02,050124JC18-240103-02/02,,UT0086M1204030,1/3/2024,1/3/2025,1/6/2024,20055,"JMJ KOREA CO., LTD.",0,"27,700.00",0,"27,700.00",0,"27,700.00",ADP,KEA,1000 EA = 1 KEA,
,NA0086-ADI,NA0086,ADI,00 CU CLIP 7x5 mm0.127 Thickness,CU CLIP 7X5 THK. 5 MILS,,120,DZ86,11725639,,0,A0,1/12/2024,JC18-240110-03/01,120124JC18-240110-03/01,,UT0086M1204040,1/4/2024,1/4/2025,1/12/2024,20055,"JMJ KOREA CO., LTD.",0,"54,200.00",0,"54,200.00",0,"54,200.00",ADP,KEA,1000 EA = 1 KEA,3
,NA0087-ONS,NA0087,ONS,00 CU CLIP 5x6 mm0.254 Thickness,CU CLIP 5X6 THK. 10 MILS,,120,DZ82,12334718,,0,A0,11/4/2020,24UTL2-24110107/01,04112024UTL2-24110107/01,,200041883-00,10/30/2024,10/30/2025,11/5/2024,20015,"HAESUNG DS CO.,LTD",0,"350,000.00",0,"350,000.00",0,"350,000.00",,KEA,1000 EA = 1 KEA,1
,NA0087-ONS,NA0087,ONS,00 CU CLIP 5x6 mm0.254 Thickness,CU CLIP 5X6 THK. 10 MILS,,120,DZ82,12334723,,0,A0,11/4/2020,24UTL2-24110107/02,04112024UTL2-24110107/02,,200041884-00,10/30/2024,10/30/2025,11/5/2024,20015,"HAESUNG DS CO.,LTD",0,"544,000.00",0,"544,000.00",0,"544,000.00",,KEA,1000 EA = 1 KEA,1
,NA0087-ONS,NA0087,ONS,00 CU CLIP 5x6 mm0.254 Thickness,CU CLIP 5X6 THK. 10 MILS,,120,DZ82,12334726,,0,A0,11/4/2020,24UTL2-24110107/03,04112024UTL2-24110107/03,,200041885-00,10/31/2024,10/31/2025,11/5/2024,20015,"HAESUNG DS CO.,LTD",0,"544,000.00",0,"544,000.00",0,"544,000.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759077,,0,A0,01/29/2024,2432143/01,2901242432143/01,,A24000007,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,400.00",0,"38,400.00",0,"38,400.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759080,,0,A0,01/29/2024,2432143/02,2901242432143/02,,A24000008,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,400.00",0,"38,400.00",0,"38,400.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759084,,0,A0,01/29/2024,2432143/03,2901242432143/03,,A24000009,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"37,100.00",0,"37,100.00",0,"37,100.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759093,,0,A0,01/29/2024,2432143/04,2901242432143/04,,A24000010,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"37,100.00",0,"37,100.00",0,"37,100.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759103,,0,A0,01/29/2024,2432143/05,2901242432143/05,,A24000011,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,300.00",0,"38,300.00",0,"38,300.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759111,,0,A0,01/29/2024,2432143/06,2901242432143/06,,A24000012,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,600.00",0,"38,600.00",0,"38,600.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759128,,0,A0,01/29/2024,2432143/07,2901242432143/07,,A24000013,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,000.00",0,"38,000.00",0,"38,000.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759136,,0,A0,01/29/2024,2432143/08,2901242432143/08,,A24000014,1/11/2024,7/4/2025,01/30/2024,20060,SDI CORPORATION,0,"38,000.00",0,"38,000.00",0,"38,000.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759144,,0,A0,01/29/2024,2432143/09,2901242432143/09,,A24000015,1/12/2024,7/5/2025,01/30/2024,20060,SDI CORPORATION,0,"34,100.00",0,"34,100.00",0,"34,100.00",,KEA,1000 EA = 1 KEA,1
,NA0092-ISL,NA0092,ISL,00 CU CLIP 5x5 mm0.254 Thickness,CU CLIP 5X5 THK. 10 MILS,,120,DZ83,11759152,,0,A0,01/29/2024,2432143/10,2901242432143/10,,A24000016,1/12/2024,7/5/2025,01/30/2024,20060,SDI CORPORATION,0,"33,800.00",0,"33,800.00",0,"33,800.00",,KEA,1000 EA = 1 KEA,1
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121461,,0,A,07/21/2024,2433397/017,2107242433397/017,,A24000297,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"24,000.00",0,"24,000.00",0,"24,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121463,,0,A,07/21/2024,2433397/018,2107242433397/018,,A24000298,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"21,000.00",0,"21,000.00",0,"21,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121464,,0,A,07/21/2024,2433397/019,2107242433397/019,,A24000299,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121465,,0,A,07/21/2024,2433397/020,2107242433397/020,,A24000300,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121466,,0,A,07/21/2024,2433397/021,2107242433397/021,,A24000301,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121467,,0,A,07/21/2024,2433397/022,2107242433397/022,,A24000302,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121468,,0,A,07/21/2024,2433397/023,2107242433397/023,,A24000303,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121469,,0,A,07/21/2024,2433397/024,2107242433397/024,,A24000304,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"14,700.00",0,"14,700.00",0,"14,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121470,,0,A,07/21/2024,2433397/025,2107242433397/025,,A24000305,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121471,,0,A,07/21/2024,2433397/026,2107242433397/026,,A24000306,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121472,,0,A,07/21/2024,2433397/027,2107242433397/027,,A24000307,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121473,,0,A,07/21/2024,2433397/028,2107242433397/028,,A24000308,7/9/2024,12/31/2025,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121474,,0,A,07/21/2024,2433397/029,2107242433397/029,,A24000309,7/10/2024,1/1/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ81,12121475,,0,A,07/21/2024,2433397/030,2107242433397/030,,A24000310,7/10/2024,1/1/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121476,,0,A,07/21/2024,2433397/031,2107242433397/031,,A24000311,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121477,,0,A,07/21/2024,2433397/032,2107242433397/032,,A24000312,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121478,,0,A,07/21/2024,2433397/033,2107242433397/033,,A24000313,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121479,,0,A,07/21/2024,2433397/034,2107242433397/034,,A24000314,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121480,,0,A,07/21/2024,2433397/035,2107242433397/035,,A24000315,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,500.00",0,"34,500.00",0,"34,500.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121481,,0,A,07/21/2024,2433397/036,2107242433397/036,,A24000316,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121482,,0,A,07/21/2024,2433397/037,2107242433397/037,,A24000317,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121483,,0,A,07/21/2024,2433397/038,2107242433397/038,,A24000318,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121484,,0,A,07/21/2024,2433397/039,2107242433397/039,,A24000319,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121485,,0,A,07/21/2024,2433397/040,2107242433397/040,,A24000320,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,500.00",0,"34,500.00",0,"34,500.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121486,,0,A,07/21/2024,2433397/041,2107242433397/041,,A24000321,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121487,,0,A,07/21/2024,2433397/042,2107242433397/042,,A24000322,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121488,,0,A,07/21/2024,2433397/043,2107242433397/043,,A24000323,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121489,,0,A,07/21/2024,2433397/044,2107242433397/044,,A24000324,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121490,,0,A,07/21/2024,2433397/045,2107242433397/045,,A24000325,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121491,,0,A,07/21/2024,2433397/046,2107242433397/046,,A24000326,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121492,,0,A,07/21/2024,2433397/047,2107242433397/047,,A24000327,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121493,,0,A,07/21/2024,2433397/048,2107242433397/048,,A24000328,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121494,,0,A,07/21/2024,2433397/049,2107242433397/049,,A24000329,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121495,,0,A,07/21/2024,2433397/050,2107242433397/050,,A24000330,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121497,,0,A,07/21/2024,2433397/051,2107242433397/051,,A24000331,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121498,,0,A,07/21/2024,2433397/052,2107242433397/052,,A24000332,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121499,,0,A,07/21/2024,2433397/053,2107242433397/053,,A24000333,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ82,12121500,,0,A,07/21/2024,2433397/054,2107242433397/054,,A24000334,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,700.00",0,"34,700.00",0,"34,700.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121501,,0,A,07/21/2024,2433397/055,2107242433397/055,,A24000335,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121502,,0,A,07/21/2024,2433397/056,2107242433397/056,,A24000336,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"35,000.00",0,"35,000.00",0,"35,000.00",,KEA,1000 EA = 1 KEA,
,NA0100-ISL,NA0100,ISL,"00 CU CLIP 5x5 mm0.254 Thick, Stamp",CU CLIP 5X5 THK. 10 MILS,,120,DZ83,12121503,,0,A,07/21/2024,2433397/057,2107242433397/057,,A24000337,7/11/2024,1/2/2026,07/21/2024,20060,SDI CORPORATION,0,"34,000.00",0,"34,000.00",0,"34,000.00",,KEA,1000 EA = 1 KEA,
